DATE,AD_CLIENT_ID,CUSTOM_CHANNEL_NAME,AD_REQUESTS,MATCHED_AD_REQUESTS,AD_REQUESTS_COVERAGE,INDIVIDUAL_AD_IMPRESSIONS,CLICKS,CLICKS_SPAM_RATIO,MATCHED_AD_REQUESTS_CTR,COST_PER_CLICK (USD),EARNINGS (USD),AD_REQUESTS_RPM (USD)
2014-05-18,partner-ebay-at,WSR-SRP-I5,623169,572144,0.9181,2497534,5742,0.0109,0.01,0.29,1692.49,2.72
2014-06-04,partner-ebay-at,WSR-SRP-I5,432789,395030,0.9128,1726608,3561,0.0163,0.009,0.32,1128.85,2.61
2014-05-03,partner-ebay-at,WSR-SRP-I5,599524,554550,0.925,2441687,6373,0.0092,0.0115,0.30,1903.09,3.17
2014-04-28,partner-ebay-at,WSR-SRP-I5,524872,481623,0.9176,2124093,4819,0.0107,0.01,0.31,1486.00,2.83
2014-04-21,partner-ebay-at,WSR-SRP-I5,603658,555304,0.9199,2447041,6278,0.0106,0.0113,0.31,1960.55,3.25
2014-06-08,partner-ebay-at,WSR-SRP-I5,398668,365555,0.9169,1602944,3441,0.0098,0.0094,0.35,1204.11,3.02
2014-05-14,partner-ebay-at,WSR-SRP-I5,506695,467581,0.9228,2056896,4531,0.0098,0.0097,0.31,1395.76,2.75
2014-05-30,partner-ebay-at,WSR-SRP-I5,457797,424230,0.9267,1880231,3949,0.012,0.0093,0.33,1283.67,2.80
2014-05-21,partner-ebay-at,WSR-SRP-I5,438801,403065,0.9186,1765065,3632,0.013,0.009,0.33,1198.05,2.73
2014-05-20,partner-ebay-at,WSR-SRP-I5,420151,386011,0.9187,1693905,3542,0.015,0.0092,0.34,1203.40,2.86
2014-05-25,partner-ebay-at,WSR-SRP-I5,470855,431897,0.9173,1892602,3950,0.0123,0.0091,0.32,1274.37,2.71
2014-06-01,partner-ebay-at,WSR-SRP-I5,559847,518925,0.9269,2296707,5234,0.013,0.0101,0.32,1688.24,3.02
2014-05-28,partner-ebay-at,WSR-SRP-I5,498444,458871,0.9206,2021261,4511,0.0159,0.0098,0.31,1400.83,2.81
2014-05-07,partner-ebay-at,WSR-SRP-I5,525718,485486,0.9235,2128331,4866,0.0128,0.01,0.31,1528.01,2.91
2014-04-15,partner-ebay-at,WSR-SRP-I5,561778,516056,0.9186,2279204,5427,0.0151,0.0105,0.32,1763.53,3.14
2014-05-11,partner-ebay-at,WSR-SRP-I5,658621,608646,0.9241,2655315,6451,0.0141,0.0106,0.29,1878.23,2.85
2014-06-09,partner-ebay-at,WSR-SRP-I5,458855,423839,0.9237,1873149,4205,0.0207,0.0099,0.34,1418.40,3.09
2014-05-26,partner-ebay-at,WSR-SRP-I5,496089,454800,0.9168,1994119,4374,0.0113,0.0096,0.33,1425.27,2.87
2014-05-09,partner-ebay-at,WSR-SRP-I5,421940,388096,0.9198,1699195,3800,0.0081,0.0098,0.31,1178.49,2.79
2014-06-11,partner-ebay-at,WSR-SRP-I5,416695,382453,0.9178,1681533,3681,0.0152,0.0096,0.33,1205.58,2.89
2014-04-21,partner-ebay-at-vip-01,testchannel-01,598156,418892,0.7003,1574627,656,0.012,0.0016,0.36,235.92,0.39
2014-06-01,partner-ebay-at-vip-01,testchannel-01,611916,430864,0.7041,1624974,628,0.0203,0.0015,0.37,234.03,0.38
2014-05-24,partner-ebay-at-vip-01,testchannel-01,390586,276461,0.7078,1036419,370,0.0107,0.0013,0.40,146.50,0.38
2014-04-28,partner-ebay-at-vip-01,testchannel-01,528065,373092,0.7065,1396726,542,0.0145,0.0015,0.34,181.83,0.34
2014-04-27,partner-ebay-at-vip-01,testchannel-01,652604,460499,0.7056,1731117,681,0.0187,0.0015,0.35,237.82,0.36
2014-04-17,partner-ebay-at-vip-01,testchannel-01,464155,323974,0.698,1226298,466,0.0451,0.0014,0.37,174.16,0.38
2014-04-29,partner-ebay-at-vip-01,testchannel-01,503197,357658,0.7108,1347559,524,0.0296,0.0015,0.37,192.17,0.38
2014-06-08,partner-ebay-at-vip-01,testchannel-01,449831,316367,0.7033,1194797,365,0.0162,0.0012,0.44,160.16,0.36
2014-05-11,partner-ebay-at-vip-01,testchannel-01,704866,505527,0.7172,1907235,746,0.0236,0.0015,0.37,275.57,0.39
2014-05-22,partner-ebay-at-vip-01,testchannel-01,408054,292178,0.716,1102173,354,0.0167,0.0012,0.44,156.05,0.38
2014-05-18,partner-ebay-at-vip-01,testchannel-01,691950,490526,0.7089,1835197,627,0.0218,0.0013,0.37,235.01,0.34
2014-05-20,partner-ebay-at-vip-01,testchannel-01,428040,308897,0.7217,1172727,414,0.0236,0.0013,0.38,157.40,0.37
2014-05-31,partner-ebay-at-vip-01,testchannel-01,445708,318777,0.7152,1211191,427,0.0023,0.0013,0.40,169.65,0.38
2014-05-17,partner-ebay-at-vip-01,testchannel-01,538358,384601,0.7144,1444722,532,0.0112,0.0014,0.39,208.70,0.39
2014-04-30,partner-ebay-at-vip-01,testchannel-01,411619,290795,0.7065,1093636,408,0.0355,0.0014,0.37,152.09,0.37
2014-06-04,partner-ebay-at-vip-01,testchannel-01,435362,315072,0.7237,1192672,446,0.0111,0.0014,0.42,186.32,0.43
2014-06-09,partner-ebay-at-vip-01,testchannel-01,468727,341236,0.728,1310981,504,0.0195,0.0015,0.42,211.69,0.45
2014-05-06,partner-ebay-at-vip-01,testchannel-01,455095,329269,0.7235,1253476,476,0.0083,0.0014,0.39,187.77,0.41
2014-05-29,partner-ebay-at-vip-01,testchannel-01,574201,421773,0.7345,1623737,644,0.0123,0.0015,0.37,236.88,0.41
2014-05-10,partner-ebay-at-vip-01,testchannel-01,429241,307470,0.7163,1161378,406,0.0169,0.0013,0.40,162.23,0.38
2014-04-16,partner-ebay-at-vip-01,testchannel-01,515241,367200,0.7127,1393248,580,0.0349,0.0016,0.32,187.02,0.36
2014-06-05,partner-ebay-at-vip-01,testchannel-01,459886,331791,0.7215,1260859,433,0.0159,0.0013,0.44,192.07,0.42
2014-05-26,partner-ebay-at-vip-01,testchannel-01,488890,350779,0.7175,1326463,458,0.0276,0.0013,0.35,162.23,0.33
2014-05-27,partner-ebay-at-vip-01,testchannel-01,522301,381515,0.7305,1462882,726,0.0371,0.0019,0.43,315.75,0.60
2014-04-20,partner-ebay-at-vip-01,testchannel-01,541301,374055,0.691,1402095,490,0.0354,0.0013,0.36,174.02,0.32
2014-04-25,partner-ebay-at-vip-01,testchannel-01,448941,315113,0.7019,1181104,471,0.0146,0.0015,0.39,185.79,0.41
2014-05-07,partner-ebay-at-vip-01,testchannel-01,517160,377369,0.7297,1434479,538,0.0182,0.0014,0.39,207.14,0.40
2014-05-19,partner-ebay-at-vip-01,testchannel-01,467210,334951,0.7169,1262907,399,0.0172,0.0012,0.42,168.28,0.36
2014-05-08,partner-ebay-at-vip-01,testchannel-01,456493,332100,0.7275,1262543,505,0.002,0.0015,0.40,202.32,0.44
2014-05-05,partner-ebay-at-vip-01,testchannel-01,486110,348152,0.7162,1317754,460,0.0129,0.0013,0.39,177.71,0.37
2014-04-23,partner-ebay-at-vip-01,testchannel-01,474543,334035,0.7039,1255395,471,0.0146,0.0014,0.35,165.95,0.35
2014-06-03,partner-ebay-at-vip-01,testchannel-01,468013,339663,0.7258,1294398,445,0.0111,0.0013,0.41,182.31,0.39
2014-05-14,partner-ebay-at-vip-01,testchannel-01,508113,371493,0.7311,1406852,494,0.0218,0.0013,0.37,182.51,0.36
2014-05-23,partner-ebay-at-vip-01,testchannel-01,396511,278991,0.7036,1042826,347,0.0307,0.0012,0.37,129.28,0.33
2014-05-16,partner-ebay-at-vip-01,testchannel-01,523494,374923,0.7162,1409610,514,0.041,0.0014,0.39,199.69,0.38
2014-04-19,partner-ebay-at-vip-01,testchannel-01,468782,325625,0.6946,1218205,419,0.021,0.0013,0.35,148.14,0.32
2014-06-11,partner-ebay-at-vip-01,testchannel-01,420148,309833,0.7374,1194808,391,0.0176,0.0013,0.43,168.81,0.40
2014-05-28,partner-ebay-at-vip-01,testchannel-01,485361,357529,0.7366,1375873,613,0.0145,0.0017,0.40,247.50,0.51
2014-05-12,partner-ebay-at-vip-01,testchannel-01,537647,390287,0.7259,1483812,536,0.0237,0.0014,0.38,205.52,0.38
2014-05-09,partner-ebay-at-vip-01,testchannel-01,441862,317500,0.7186,1205796,469,0.0209,0.0015,0.38,178.08,0.40
2014-04-22,partner-ebay-at-vip-01,testchannel-01,519035,368337,0.7097,1387971,542,0.0145,0.0015,0.34,181.78,0.35
2014-06-07,partner-ebay-at-vip-01,testchannel-01,343360,241863,0.7044,913990,250,0.0385,0.001,0.42,105.95,0.31
2014-05-01,partner-ebay-at-vip-01,testchannel-01,498228,354331,0.7112,1338289,506,0.0059,0.0014,0.37,189.58,0.38
2014-05-02,partner-ebay-at-vip-01,testchannel-01,456236,323458,0.709,1219484,476,0.0226,0.0015,0.34,159.77,0.35
2014-05-25,partner-ebay-at-vip-01,testchannel-01,512669,361955,0.706,1358881,468,0.0021,0.0013,0.40,187.04,0.36
2014-05-03,partner-ebay-at-vip-01,testchannel-01,585324,414817,0.7087,1563181,660,0.028,0.0016,0.41,273.00,0.47
2014-05-15,partner-ebay-at-vip-01,testchannel-01,529256,384505,0.7265,1456386,544,0.0216,0.0014,0.40,218.86,0.41
2014-05-04,partner-ebay-at-vip-01,testchannel-01,671760,476547,0.7094,1798037,652,0.024,0.0014,0.35,226.26,0.34
2014-04-24,partner-ebay-at-vip-01,testchannel-01,467678,326673,0.6985,1223656,445,0.0067,0.0014,0.36,161.29,0.34
2014-04-15,partner-ebay-at-vip-01,testchannel-01,552695,394987,0.7147,1496037,633,0.014,0.0016,0.36,226.93,0.41
2014-05-13,partner-ebay-at-vip-01,testchannel-01,535191,391181,0.7309,1489427,580,0.0333,0.0015,0.39,228.65,0.43
2014-06-06,partner-ebay-at-vip-01,testchannel-01,359057,256201,0.7135,972376,279,0.0346,0.0011,0.56,155.07,0.43
2014-06-10,partner-ebay-at-vip-01,testchannel-01,430427,316297,0.7348,1222734,406,0.0217,0.0013,0.43,174.84,0.41
2014-04-26,partner-ebay-at-vip-01,testchannel-01,468346,328690,0.7018,1233335,537,0.011,0.0016,0.36,195.28,0.42
2014-06-02,partner-ebay-at-vip-01,testchannel-01,479715,347080,0.7235,1325377,433,0.0291,0.0012,0.36,155.95,0.33
2014-05-30,partner-ebay-at-vip-01,testchannel-01,458539,329470,0.7185,1259886,456,0.0539,0.0014,0.37,170.21,0.37
2014-05-21,partner-ebay-at-vip-01,testchannel-01,434597,312062,0.718,1177774,365,0.0267,0.0012,0.44,160.47,0.37
2014-04-18,partner-ebay-at-vip-01,testchannel-01,464560,323969,0.6974,1216748,492,0.014,0.0015,0.39,192.19,0.41
2014-05-11,partner-ebay-au,NULL-BLP-D5,678,555,0.8186,2708,16,0.0588,0.0288,0.45,7.13,10.52
2014-05-13,partner-ebay-au,NULL-BLP-D5,695,610,0.8777,3048,26,0,0.0426,0.42,10.79,15.53
2014-06-01,partner-ebay-au,NULL-BLP-D5,745,589,0.7906,3032,37,0,0.0628,0.43,15.87,21.30
2014-05-18,partner-ebay-au,NULL-BLP-D5,679,577,0.8498,2762,19,0.05,0.0329,0.25,4.75,7.00
2014-05-23,partner-ebay-au,NULL-BLP-D5,629,560,0.8903,2926,32,0.0303,0.0571,0.48,15.39,24.46
2014-06-02,partner-ebay-au,NULL-BLP-D5,664,586,0.8825,2833,17,0,0.029,0.42,7.07,10.65
2014-05-09,partner-ebay-au,NULL-BLP-D5,722,628,0.8698,3077,22,0,0.035,0.55,12.10,16.75
2014-05-28,partner-ebay-au,NULL-BLP-D5,773,680,0.8797,3559,31,0.0606,0.0456,0.45,13.88,17.96
2014-04-23,partner-ebay-au,NULL-BLP-D5,653,584,0.8943,2886,22,0,0.0377,0.35,7.74,11.86
2014-04-25,partner-ebay-au,NULL-BLP-D5,671,599,0.8927,2996,31,0.0312,0.0518,0.39,11.99,17.87
2014-06-06,partner-ebay-au,NULL-BLP-D5,729,635,0.8711,3230,24,0,0.0378,0.35,8.36,11.46
2014-04-20,partner-ebay-au,NULL-BLP-D5,540,487,0.9019,2524,24,0,0.0493,0.39,9.37,17.35
2014-05-07,partner-ebay-au,NULL-BLP-D5,721,581,0.8058,2805,20,0,0.0344,0.42,8.38,11.62
2014-04-18,partner-ebay-au,NULL-BLP-D5,518,454,0.8764,2313,16,0,0.0352,0.49,7.78,15.01
2014-05-19,partner-ebay-au,NULL-BLP-D5,699,605,0.8655,2902,26,0.0714,0.043,0.46,11.94,17.09
2014-04-26,partner-ebay-au,NULL-BLP-D5,748,676,0.9037,3275,36,0,0.0533,0.36,12.79,17.10
2014-05-04,partner-ebay-au,NULL-BLP-D5,649,533,0.8213,2625,17,0.1053,0.0319,0.43,7.31,11.26
2014-05-02,partner-ebay-au,NULL-BLP-D5,670,586,0.8746,2852,16,0,0.0273,0.31,4.93,7.36
2014-04-16,partner-ebay-au,NULL-BLP-D5,806,715,0.8871,3825,18,0,0.0252,0.50,8.94,11.09
2014-05-25,partner-ebay-au,NULL-BLP-D5,750,636,0.848,3246,19,0.2963,0.0299,0.48,9.05,12.07
2014-05-26,partner-ebay-au,NULL-BLP-D5,741,637,0.8596,3195,25,0,0.0392,0.40,10.12,13.66
2014-06-11,partner-ebay-au,NULL-BLP-D5,851,756,0.8884,3677,36,0,0.0476,0.34,12.09,14.21
2014-05-08,partner-ebay-au,NULL-BLP-D5,702,578,0.8234,2800,17,0,0.0294,0.33,5.69,8.11
2014-06-09,partner-ebay-au,NULL-BLP-D5,975,868,0.8903,4106,29,0,0.0334,0.40,11.69,11.99
2014-05-10,partner-ebay-au,NULL-BLP-D5,730,659,0.9027,3323,28,0,0.0425,0.42,11.75,16.09
2014-05-24,partner-ebay-au,NULL-BLP-D5,650,564,0.8677,2697,14,0.0667,0.0248,0.32,4.43,6.82
2014-05-14,partner-ebay-au,NULL-BLP-D5,651,554,0.851,2695,23,0,0.0415,0.31,7.10,10.91
2014-05-01,partner-ebay-au,NULL-BLP-D5,791,689,0.871,3477,25,0,0.0363,0.28,7.06,8.93
2014-06-07,partner-ebay-au,NULL-BLP-D5,772,716,0.9275,3604,32,0,0.0447,0.43,13.61,17.63
2014-05-22,partner-ebay-au,NULL-BLP-D5,685,607,0.8861,3117,32,0.0303,0.0527,0.38,12.21,17.83
2014-06-05,partner-ebay-au,NULL-BLP-D5,818,708,0.8655,3548,25,0,0.0353,0.45,11.20,13.70
2014-04-17,partner-ebay-au,NULL-BLP-D5,559,508,0.9088,2758,23,0,0.0453,0.39,8.87,15.87
2014-06-10,partner-ebay-au,NULL-BLP-D5,701,603,0.8602,2884,17,0.1053,0.0282,0.66,11.22,16.01
2014-05-05,partner-ebay-au,NULL-BLP-D5,591,505,0.8545,2588,28,0.2432,0.0554,0.44,12.33,20.87
2014-05-06,partner-ebay-au,NULL-BLP-D5,666,578,0.8679,2803,25,0,0.0433,0.28,7.08,10.62
2014-05-31,partner-ebay-au,NULL-BLP-D5,677,604,0.8922,3105,32,0.0588,0.053,0.23,7.52,11.11
2014-04-24,partner-ebay-au,NULL-BLP-D5,699,619,0.8856,3051,28,0,0.0452,0.34,9.54,13.64
2014-04-27,partner-ebay-au,NULL-BLP-D5,760,678,0.8921,3349,24,0.1724,0.0354,0.48,11.53,15.18
2014-05-16,partner-ebay-au,NULL-BLP-D5,618,533,0.8625,2602,28,0,0.0525,0.43,11.90,19.26
2014-06-03,partner-ebay-au,NULL-BLP-D5,696,613,0.8807,2922,19,0,0.031,0.46,8.76,12.59
2014-05-30,partner-ebay-au,NULL-BLP-D5,794,708,0.8917,3748,31,0,0.0438,0.33,10.30,12.97
2014-05-17,partner-ebay-au,NULL-BLP-D5,706,618,0.8754,3017,34,0,0.055,0.42,14.25,20.19
2014-06-08,partner-ebay-au,NULL-BLP-D5,808,708,0.8762,3376,28,0.0345,0.0395,0.42,11.81,14.62
2014-05-29,partner-ebay-au,NULL-BLP-D5,731,653,0.8933,3347,22,0.12,0.0337,0.30,6.67,9.13
2014-06-04,partner-ebay-au,NULL-BLP-D5,731,651,0.8906,2974,21,0,0.0323,0.28,5.95,8.14
2014-04-29,partner-ebay-au,NULL-BLP-D5,683,603,0.8829,2983,27,0,0.0448,0.30,8.06,11.80
2014-05-15,partner-ebay-au,NULL-BLP-D5,626,555,0.8866,2792,31,0.0312,0.0559,0.27,8.50,13.58
2014-04-15,partner-ebay-au,NULL-BLP-D5,1128,1019,0.9034,5509,31,0,0.0304,0.46,14.23,12.62
2014-04-21,partner-ebay-au,NULL-BLP-D5,596,536,0.8993,2634,37,0.0263,0.069,0.68,25.26,42.38
2014-05-20,partner-ebay-au,NULL-BLP-D5,731,637,0.8714,3112,19,0,0.0298,0.33,6.18,8.46
2014-05-12,partner-ebay-au,NULL-BLP-D5,830,730,0.8795,3574,27,0.069,0.037,0.48,12.97,15.63
2014-04-22,partner-ebay-au,NULL-BLP-D5,655,582,0.8885,2891,34,0,0.0584,0.41,13.90,21.22
2014-04-19,partner-ebay-au,NULL-BLP-D5,479,438,0.9144,2194,12,0,0.0274,0.54,6.50,13.56
2014-05-27,partner-ebay-au,NULL-BLP-D5,732,643,0.8784,3182,28,0.0345,0.0435,0.34,9.61,13.13
2014-04-30,partner-ebay-au,NULL-BLP-D5,585,509,0.8701,2455,21,0,0.0413,0.30,6.39,10.92
2014-04-28,partner-ebay-au,NULL-BLP-D5,746,655,0.878,3243,20,0,0.0305,0.27,5.41,7.25
2014-05-03,partner-ebay-au,NULL-BLP-D5,675,572,0.8474,2675,23,0.3611,0.0402,0.28,6.38,9.45
2014-05-21,partner-ebay-au,NULL-BLP-D5,710,636,0.8958,3234,30,0,0.0472,0.58,17.31,24.38
2014-06-08,partner-ebay-au,NULL-SRP-D5,438696,411818,0.9387,2587104,23704,0.0164,0.0576,0.27,6329.17,14.43
2014-06-06,partner-ebay-au,NULL-SRP-D5,359662,336102,0.9345,2099735,19132,0.0175,0.0569,0.27,5093.64,14.16
2014-05-20,partner-ebay-au,NULL-SRP-D5,413861,385465,0.9314,2403466,21216,0.0184,0.055,0.25,5361.47,12.95
2014-04-18,partner-ebay-au,NULL-SRP-D5,268298,251294,0.9366,1572200,13881,0.016,0.0552,0.24,3385.67,12.62
2014-05-25,partner-ebay-au,NULL-SRP-D5,436527,407111,0.9326,2542348,22223,0.0166,0.0546,0.25,5485.91,12.57
2014-05-14,partner-ebay-au,NULL-SRP-D5,397621,369667,0.9297,2300050,20738,0.0129,0.0561,0.25,5224.98,13.14
2014-05-10,partner-ebay-au,NULL-SRP-D5,390945,365436,0.9348,2277826,20924,0.0115,0.0573,0.24,5030.20,12.87
2014-05-30,partner-ebay-au,NULL-SRP-D5,376268,353142,0.9385,2228469,20289,0.0144,0.0575,0.25,5138.76,13.66
2014-05-03,partner-ebay-au,NULL-SRP-D5,428644,401260,0.9361,2498776,22660,0.0166,0.0565,0.23,5267.64,12.29
2014-05-23,partner-ebay-au,NULL-SRP-D5,373919,349707,0.9352,2178916,20092,0.0148,0.0575,0.26,5172.05,13.83
2014-04-28,partner-ebay-au,NULL-SRP-D5,442664,413212,0.9335,2561881,22454,0.0192,0.0543,0.24,5287.80,11.95
2014-05-13,partner-ebay-au,NULL-SRP-D5,400958,372889,0.93,2318126,20039,0.015,0.0537,0.25,5039.10,12.57
2014-04-21,partner-ebay-au,NULL-SRP-D5,336806,315634,0.9371,1970999,17063,0.0144,0.0541,0.24,4172.78,12.39
2014-06-04,partner-ebay-au,NULL-SRP-D5,398109,370747,0.9313,2308848,20893,0.0138,0.0564,0.27,5696.75,14.31
2014-05-16,partner-ebay-au,NULL-SRP-D5,373996,349579,0.9347,2179897,20145,0.015,0.0576,0.25,5024.94,13.44
2014-05-12,partner-ebay-au,NULL-SRP-D5,423576,393780,0.9297,2444624,21396,0.0187,0.0543,0.25,5264.03,12.43
2014-04-19,partner-ebay-au,NULL-SRP-D5,261158,245987,0.9419,1540130,13557,0.0158,0.0551,0.25,3390.25,12.98
2014-05-01,partner-ebay-au,NULL-SRP-D5,396779,370707,0.9343,2309459,20298,0.0139,0.0548,0.24,4800.85,12.10
2014-05-27,partner-ebay-au,NULL-SRP-D5,415513,386693,0.9306,2407753,21378,0.0146,0.0553,0.26,5465.32,13.15
2014-05-31,partner-ebay-au,NULL-SRP-D5,426132,401616,0.9425,2545383,23292,0.0161,0.058,0.26,5987.31,14.05
2014-06-07,partner-ebay-au,NULL-SRP-D5,381826,357989,0.9376,2247493,20757,0.0124,0.058,0.26,5405.68,14.16
2014-06-05,partner-ebay-au,NULL-SRP-D5,380493,354209,0.9309,2211715,19542,0.0183,0.0552,0.27,5199.82,13.67
2014-05-06,partner-ebay-au,NULL-SRP-D5,406959,377749,0.9282,2344993,20395,0.0157,0.054,0.25,5116.06,12.57
2014-05-05,partner-ebay-au,NULL-SRP-D5,422484,392477,0.929,2434830,21094,0.0154,0.0537,0.24,5083.28,12.03
2014-04-22,partner-ebay-au,NULL-SRP-D5,326255,305131,0.9353,1899139,16561,0.0149,0.0543,0.24,4019.32,12.32
2014-05-17,partner-ebay-au,NULL-SRP-D5,405261,379685,0.9369,2377589,22176,0.0142,0.0584,0.25,5512.42,13.60
2014-06-03,partner-ebay-au,NULL-SRP-D5,403105,375109,0.9305,2331923,20967,0.0156,0.0559,0.26,5460.31,13.55
2014-04-24,partner-ebay-au,NULL-SRP-D5,409265,384331,0.9391,2402300,21723,0.0153,0.0565,0.25,5487.49,13.41
2014-06-10,partner-ebay-au,NULL-SRP-D5,418049,390057,0.933,2434024,21749,0.0177,0.0558,0.27,5931.88,14.19
2014-04-17,partner-ebay-au,NULL-SRP-D5,283148,265344,0.9371,1654691,14652,0.0127,0.0552,0.25,3653.64,12.90
2014-05-22,partner-ebay-au,NULL-SRP-D5,401108,373324,0.9307,2330880,20974,0.0158,0.0562,0.26,5402.47,13.47
2014-04-30,partner-ebay-au,NULL-SRP-D5,396876,370528,0.9336,2304042,20305,0.012,0.0548,0.24,4920.08,12.40
2014-05-21,partner-ebay-au,NULL-SRP-D5,408611,380905,0.9322,2374178,21094,0.0165,0.0554,0.26,5518.43,13.51
2014-05-24,partner-ebay-au,NULL-SRP-D5,397033,372099,0.9372,2330466,21554,0.0162,0.0579,0.25,5421.37,13.65
2014-04-25,partner-ebay-au,NULL-SRP-D5,405349,379905,0.9372,2368773,20970,0.0216,0.0552,0.24,4938.09,12.18
2014-05-07,partner-ebay-au,NULL-SRP-D5,396878,368111,0.9275,2285546,20009,0.0158,0.0544,0.25,4951.01,12.47
2014-05-19,partner-ebay-au,NULL-SRP-D5,430733,400555,0.9299,2489910,22349,0.0157,0.0558,0.25,5623.58,13.06
2014-04-23,partner-ebay-au,NULL-SRP-D5,361021,337633,0.9352,2105653,17960,0.0151,0.0532,0.24,4297.71,11.90
2014-05-04,partner-ebay-au,NULL-SRP-D5,435686,406605,0.9333,2528205,21863,0.0147,0.0538,0.23,5092.02,11.69
2014-06-11,partner-ebay-au,NULL-SRP-D5,406664,379189,0.9324,2362484,21029,0.0164,0.0555,0.27,5740.82,14.12
2014-05-26,partner-ebay-au,NULL-SRP-D5,437608,407260,0.9307,2527819,22576,0.0144,0.0554,0.25,5708.67,13.05
2014-05-28,partner-ebay-au,NULL-SRP-D5,389341,362748,0.9317,2265972,20229,0.0134,0.0558,0.26,5306.51,13.63
2014-06-09,partner-ebay-au,NULL-SRP-D5,445435,417050,0.9363,2614770,22999,0.0169,0.0551,0.27,6320.34,14.19
2014-04-16,partner-ebay-au,NULL-SRP-D5,274220,256236,0.9344,1595502,13183,0.0146,0.0514,0.24,3197.07,11.66
2014-05-02,partner-ebay-au,NULL-SRP-D5,398245,372654,0.9357,2321556,21536,0.0142,0.0578,0.23,5051.50,12.68
2014-05-11,partner-ebay-au,NULL-SRP-D5,419878,391481,0.9324,2434304,21501,0.0179,0.0549,0.26,5507.35,13.12
2014-05-18,partner-ebay-au,NULL-SRP-D5,440747,411255,0.9331,2565134,22581,0.0169,0.0549,0.25,5635.30,12.79
2014-06-02,partner-ebay-au,NULL-SRP-D5,418849,391537,0.9348,2458083,21508,0.0209,0.0549,0.26,5572.89,13.31
2014-06-01,partner-ebay-au,NULL-SRP-D5,434136,406723,0.9369,2566683,22231,0.0204,0.0547,0.27,5908.80,13.61
2014-05-15,partner-ebay-au,NULL-SRP-D5,382876,356425,0.9309,2221371,20060,0.0165,0.0563,0.25,5052.47,13.20
2014-04-29,partner-ebay-au,NULL-SRP-D5,420164,392283,0.9336,2438693,21940,0.0141,0.0559,0.24,5159.69,12.28
2014-04-15,partner-ebay-au,NULL-SRP-D5,302834,283613,0.9365,1771275,15144,0.015,0.0534,0.24,3685.53,12.17
2014-05-08,partner-ebay-au,NULL-SRP-D5,384715,357592,0.9295,2220922,19874,0.0175,0.0556,0.25,4890.86,12.71
2014-04-20,partner-ebay-au,NULL-SRP-D5,305664,287717,0.9413,1803776,15575,0.0148,0.0541,0.25,3835.73,12.55
2014-04-26,partner-ebay-au,NULL-SRP-D5,429271,402628,0.9379,2514543,22880,0.0176,0.0568,0.23,5232.18,12.19
2014-05-29,partner-ebay-au,NULL-SRP-D5,379660,355345,0.936,2233007,19433,0.0167,0.0547,0.27,5241.10,13.80
2014-04-27,partner-ebay-au,NULL-SRP-D5,445557,416582,0.935,2592019,22492,0.0185,0.054,0.24,5435.63,12.20
2014-05-09,partner-ebay-au,NULL-SRP-D5,376072,351186,0.9338,2188176,20743,0.0158,0.0591,0.25,5086.36,13.52
2014-05-01,partner-ebay-au,testchannel-02,41241,38485,0.9332,229351,392,0,0.0102,0.30,116.80,2.83
2014-04-19,partner-ebay-au,testchannel-02,23240,21957,0.9448,132437,221,0.0221,0.0101,0.35,77.92,3.35
2014-05-13,partner-ebay-au,testchannel-02,40292,37802,0.9382,226128,439,0.0179,0.0116,0.32,141.89,3.52
2014-05-18,partner-ebay-au,testchannel-02,44391,41418,0.933,243687,409,0.0024,0.0099,0.34,137.54,3.10
2014-05-06,partner-ebay-au,testchannel-02,42650,40102,0.9403,236168,432,0.0069,0.0108,0.35,150.97,3.54
2014-05-10,partner-ebay-au,testchannel-02,33929,31617,0.9319,187555,321,0.0062,0.0102,0.34,110.17,3.25
2014-05-11,partner-ebay-au,testchannel-02,41319,38727,0.9373,231924,390,0.0176,0.0101,0.29,114.83,2.78
2014-05-17,partner-ebay-au,testchannel-02,41141,38515,0.9362,230131,474,0.0207,0.0123,0.30,143.56,3.49
2014-04-27,partner-ebay-au,testchannel-02,47301,44470,0.9401,260045,434,0.0114,0.0098,0.32,137.11,2.90
2014-05-07,partner-ebay-au,testchannel-02,41363,38485,0.9304,229832,375,0.0079,0.0097,0.34,126.67,3.06
2014-04-30,partner-ebay-au,testchannel-02,41158,38296,0.9305,226307,406,0.0122,0.0106,0.32,128.91,3.13
2014-06-07,partner-ebay-au,testchannel-02,18916,17672,0.9342,104379,143,0.0069,0.0081,0.31,43.75,2.31
2014-05-22,partner-ebay-au,testchannel-02,39098,36445,0.9321,217788,423,0.007,0.0116,0.32,134.30,3.43
2014-04-18,partner-ebay-au,testchannel-02,23788,22363,0.9401,133849,254,0.0117,0.0114,0.35,90.07,3.79
2014-04-21,partner-ebay-au,testchannel-02,32818,30660,0.9342,182581,309,0.0064,0.0101,0.32,99.16,3.02
2014-05-04,partner-ebay-au,testchannel-02,47100,43475,0.923,252111,383,0.0179,0.0088,0.29,111.34,2.36
2014-06-11,partner-ebay-au,testchannel-02,19471,18263,0.938,109118,192,0.0103,0.0105,0.33,63.58,3.27
2014-06-04,partner-ebay-au,testchannel-02,38122,35895,0.9416,216096,340,0.0087,0.0095,0.37,125.67,3.30
